main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 15 | F 15 | G 1 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.067 | Avg R 1.000
U 2430 | F 2430 | G 162 | D 2 | EPS 0.010 | L -13.965 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2431 | F 2431 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2432 | F 2432 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2433 | F 2433 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2434 | F 2434 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2435 | F 2435 | G 162 | D 2 | EPS 0.010 | L -13.914 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2436 | F 2436 | G 162 | D 2 | EPS 0.010 | L -13.934 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2437 | F 2437 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2438 | F 2438 | G 162 | D 2 | EPS 0.010 | L -13.934 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2439 | F 2439 | G 162 | D 2 | EPS 0.010 | L -13.914 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2440 | F 2440 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2441 | F 2441 | G 162 | D 2 | EPS 0.010 | L -13.914 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2442 | F 2442 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2443 | F 2443 | G 162 | D 2 | EPS 0.010 | L -13.914 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2444 | F 2444 | G 162 | D 2 | EPS 0.010 | L -13.954 | R -14.000 | Avg L -0.006 | Avg R -0.086
U 2445 | F 2445 | G 163 | D 2 | EPS 0.010 | L -14.964 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2446 | F 2446 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2447 | F 2447 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2448 | F 2448 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2449 | F 2449 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2450 | F 2450 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2451 | F 2451 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2452 | F 2452 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2453 | F 2453 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2454 | F 2454 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2455 | F 2455 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2456 | F 2456 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2457 | F 2457 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2458 | F 2458 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2459 | F 2459 | G 163 | D 2 | EPS 0.010 | L -14.954 | R -15.000 | Avg L -0.006 | Avg R -0.092
U 2460 | F 2460 | G 164 | D 2 | EPS 0.010 | L -13.964 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2461 | F 2461 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2462 | F 2462 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2463 | F 2463 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2464 | F 2464 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2465 | F 2465 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2466 | F 2466 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2467 | F 2467 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2468 | F 2468 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2469 | F 2469 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2470 | F 2470 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2471 | F 2471 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2472 | F 2472 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2473 | F 2473 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2474 | F 2474 | G 164 | D 2 | EPS 0.010 | L -13.957 | R -14.000 | Avg L -0.006 | Avg R -0.085
U 2475 | F 2475 | G 165 | D 2 | EPS 0.010 | L -12.964 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2476 | F 2476 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2477 | F 2477 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2478 | F 2478 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2479 | F 2479 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2480 | F 2480 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2481 | F 2481 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2482 | F 2482 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2483 | F 2483 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2484 | F 2484 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2485 | F 2485 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2486 | F 2486 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2487 | F 2487 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2488 | F 2488 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2489 | F 2489 | G 165 | D 2 | EPS 0.010 | L -12.957 | R -13.000 | Avg L -0.005 | Avg R -0.079
U 2490 | F 2490 | G 166 | D 2 | EPS 0.010 | L -11.964 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2491 | F 2491 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2492 | F 2492 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2493 | F 2493 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2494 | F 2494 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2495 | F 2495 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2496 | F 2496 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2497 | F 2497 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2498 | F 2498 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2499 | F 2499 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2500 | F 2500 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2501 | F 2501 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2502 | F 2502 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2503 | F 2503 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2504 | F 2504 | G 166 | D 2 | EPS 0.010 | L -11.957 | R -12.000 | Avg L -0.005 | Avg R -0.072
U 2505 | F 2505 | G 167 | D 2 | EPS 0.010 | L -10.964 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2506 | F 2506 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2507 | F 2507 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2508 | F 2508 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2509 | F 2509 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2510 | F 2510 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2511 | F 2511 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2512 | F 2512 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2513 | F 2513 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2514 | F 2514 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2515 | F 2515 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2516 | F 2516 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2517 | F 2517 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2518 | F 2518 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2519 | F 2519 | G 167 | D 2 | EPS 0.010 | L -10.957 | R -11.000 | Avg L -0.004 | Avg R -0.066
U 2520 | F 2520 | G 168 | D 2 | EPS 0.010 | L -9.964 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2521 | F 2521 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2522 | F 2522 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2523 | F 2523 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2524 | F 2524 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2525 | F 2525 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2526 | F 2526 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2527 | F 2527 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2528 | F 2528 | G 168 | D 2 | EPS 0.010 | L -9.937 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2529 | F 2529 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2530 | F 2530 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2531 | F 2531 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2532 | F 2532 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2533 | F 2533 | G 168 | D 2 | EPS 0.010 | L -9.957 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2534 | F 2534 | G 168 | D 2 | EPS 0.010 | L -9.937 | R -10.000 | Avg L -0.004 | Avg R -0.060
U 2535 | F 2535 | G 169 | D 2 | EPS 0.010 | L -8.964 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2536 | F 2536 | G 169 | D 2 | EPS 0.010 | L -8.957 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2537 | F 2537 | G 169 | D 2 | EPS 0.010 | L -8.927 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2538 | F 2538 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2539 | F 2539 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2540 | F 2540 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2541 | F 2541 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2542 | F 2542 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2543 | F 2543 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2544 | F 2544 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2545 | F 2545 | G 169 | D 2 | EPS 0.010 | L -8.927 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2546 | F 2546 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2547 | F 2547 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2548 | F 2548 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2549 | F 2549 | G 169 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.004 | Avg R -0.053
U 2550 | F 2550 | G 170 | D 2 | EPS 0.010 | L -7.965 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2551 | F 2551 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2552 | F 2552 | G 170 | D 2 | EPS 0.010 | L -7.918 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2553 | F 2553 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2554 | F 2554 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2555 | F 2555 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2556 | F 2556 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2557 | F 2557 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2558 | F 2558 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2559 | F 2559 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2560 | F 2560 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2561 | F 2561 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2562 | F 2562 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2563 | F 2563 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2564 | F 2564 | G 170 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2565 | F 2565 | G 171 | D 2 | EPS 0.010 | L -8.965 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2566 | F 2566 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2567 | F 2567 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2568 | F 2568 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2569 | F 2569 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2570 | F 2570 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2571 | F 2571 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2572 | F 2572 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2573 | F 2573 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2574 | F 2574 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2575 | F 2575 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2576 | F 2576 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2577 | F 2577 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2578 | F 2578 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2579 | F 2579 | G 171 | D 2 | EPS 0.010 | L -8.958 | R -9.000 | Avg L -0.003 | Avg R -0.053
U 2580 | F 2580 | G 172 | D 2 | EPS 0.010 | L -7.965 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2581 | F 2581 | G 172 | D 2 | EPS 0.010 | L -7.958 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2582 | F 2582 | G 172 | D 2 | EPS 0.010 | L -7.908 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2583 | F 2583 | G 172 | D 2 | EPS 0.010 | L -7.959 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2584 | F 2584 | G 172 | D 2 | EPS 0.010 | L -7.909 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2585 | F 2585 | G 172 | D 2 | EPS 0.010 | L -7.959 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2586 | F 2586 | G 172 | D 2 | EPS 0.010 | L -7.909 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2587 | F 2587 | G 172 | D 2 | EPS 0.010 | L -7.960 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2588 | F 2588 | G 172 | D 2 | EPS 0.010 | L -7.910 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2589 | F 2589 | G 172 | D 2 | EPS 0.010 | L -7.960 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2590 | F 2590 | G 172 | D 2 | EPS 0.010 | L -7.910 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2591 | F 2591 | G 172 | D 2 | EPS 0.010 | L -7.961 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2592 | F 2592 | G 172 | D 2 | EPS 0.010 | L -7.911 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2593 | F 2593 | G 172 | D 2 | EPS 0.010 | L -7.961 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2594 | F 2594 | G 172 | D 2 | EPS 0.010 | L -7.961 | R -8.000 | Avg L -0.003 | Avg R -0.047
U 2595 | F 2595 | G 173 | D 2 | EPS 0.010 | L -8.968 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2596 | F 2596 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2597 | F 2597 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2598 | F 2598 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2599 | F 2599 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2600 | F 2600 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2601 | F 2601 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2602 | F 2602 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2603 | F 2603 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2604 | F 2604 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2605 | F 2605 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2606 | F 2606 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2607 | F 2607 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2608 | F 2608 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2609 | F 2609 | G 173 | D 2 | EPS 0.010 | L -8.961 | R -9.000 | Avg L -0.003 | Avg R -0.052
U 2610 | F 2610 | G 174 | D 2 | EPS 0.010 | L -7.968 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2611 | F 2611 | G 174 | D 2 | EPS 0.010 | L -7.961 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2612 | F 2612 | G 174 | D 2 | EPS 0.010 | L -7.911 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2613 | F 2613 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2614 | F 2614 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2615 | F 2615 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2616 | F 2616 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2617 | F 2617 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2618 | F 2618 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2619 | F 2619 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2620 | F 2620 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2621 | F 2621 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2622 | F 2622 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2623 | F 2623 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2624 | F 2624 | G 174 | D 2 | EPS 0.010 | L -7.962 | R -8.000 | Avg L -0.003 | Avg R -0.046
U 2625 | F 2625 | G 175 | D 2 | EPS 0.010 | L -6.969 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2626 | F 2626 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2627 | F 2627 | G 175 | D 2 | EPS 0.010 | L -6.912 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2628 | F 2628 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2629 | F 2629 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2630 | F 2630 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2631 | F 2631 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2632 | F 2632 | G 175 | D 2 | EPS 0.010 | L -6.962 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2633 | F 2633 | G 175 | D 2 | EPS 0.010 | L -6.912 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2634 | F 2634 | G 175 | D 2 | EPS 0.010 | L -6.963 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2635 | F 2635 | G 175 | D 2 | EPS 0.010 | L -6.963 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2636 | F 2636 | G 175 | D 2 | EPS 0.010 | L -6.963 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2637 | F 2637 | G 175 | D 2 | EPS 0.010 | L -6.963 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2638 | F 2638 | G 175 | D 2 | EPS 0.010 | L -6.963 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2639 | F 2639 | G 175 | D 2 | EPS 0.010 | L -6.913 | R -7.000 | Avg L -0.003 | Avg R -0.040
U 2640 | F 2640 | G 176 | D 2 | EPS 0.010 | L -5.970 | R -6.000 | Avg L -0.002 | Avg R -0.034
U 2641 | F 2641 | G 176 | D 2 | EPS 0.010 | L -5.963 | R -6.000 | Avg L -0.002 | Avg R -0.034
U 2642 | F 2642 | G 176 | D 2 | EPS 0.010 | L -5.903 | R -6.000 | Avg L -0.002 | Avg R -0.034
U 2643 | F 2643 | G 176 | D 2 | EPS 0.010 | L -5.964 | R -6.000 | Avg L -0.002 | Avg R -0.034
U 2644 | F 2644 | G 176 | D 2 | EPS 0.010 | L -5.964 | R -6.000 | Avg L -0.002 | Avg R -0.034
U 2645 | F 2645 | G 176 | D 2 | EPS 0.010 | L -5.964 | R -6.000 | Avg L -0.002 | Avg R -0.034
