main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=6000, eps_start=1.0, frames=45000, games=500, gamma=1.0, log_interval=1, lr=0, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 1.000 | L 0.000 | R 1.000 | Avg L 0.000 | Avg R 1.000
U 12126 | F 12126 | G 4041 | D 12 | EPS 0.001 | L -3366.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12126 | F 12126 | G 4042 | D 12 | EPS 0.001 | L -3367.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12127 | F 12127 | G 4042 | D 12 | EPS 0.001 | L -3367.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12128 | F 12128 | G 4042 | D 12 | EPS 0.001 | L -3367.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12129 | F 12129 | G 4042 | D 12 | EPS 0.001 | L -3367.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12129 | F 12129 | G 4043 | D 12 | EPS 0.001 | L -3368.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12130 | F 12130 | G 4043 | D 12 | EPS 0.001 | L -3368.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12131 | F 12131 | G 4043 | D 12 | EPS 0.001 | L -3368.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12132 | F 12132 | G 4043 | D 12 | EPS 0.001 | L -3368.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12132 | F 12132 | G 4044 | D 12 | EPS 0.001 | L -3369.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12133 | F 12133 | G 4044 | D 12 | EPS 0.001 | L -3369.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12134 | F 12134 | G 4044 | D 12 | EPS 0.001 | L -3369.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12135 | F 12135 | G 4044 | D 12 | EPS 0.001 | L -3369.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12135 | F 12135 | G 4045 | D 12 | EPS 0.001 | L -3370.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12136 | F 12136 | G 4045 | D 12 | EPS 0.001 | L -3370.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12137 | F 12137 | G 4045 | D 12 | EPS 0.001 | L -3370.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12138 | F 12138 | G 4045 | D 12 | EPS 0.001 | L -3370.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12138 | F 12138 | G 4046 | D 12 | EPS 0.001 | L -3371.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12139 | F 12139 | G 4046 | D 12 | EPS 0.001 | L -3371.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12140 | F 12140 | G 4046 | D 12 | EPS 0.001 | L -3371.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12141 | F 12141 | G 4046 | D 12 | EPS 0.001 | L -3371.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12141 | F 12141 | G 4047 | D 12 | EPS 0.001 | L -3372.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12142 | F 12142 | G 4047 | D 12 | EPS 0.001 | L -3372.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12143 | F 12143 | G 4047 | D 12 | EPS 0.001 | L -3372.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12144 | F 12144 | G 4047 | D 12 | EPS 0.001 | L -3372.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12144 | F 12144 | G 4048 | D 12 | EPS 0.001 | L -3373.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12145 | F 12145 | G 4048 | D 12 | EPS 0.001 | L -3373.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12146 | F 12146 | G 4048 | D 12 | EPS 0.001 | L -3373.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12147 | F 12147 | G 4048 | D 12 | EPS 0.001 | L -3373.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12147 | F 12147 | G 4049 | D 12 | EPS 0.001 | L -3374.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12148 | F 12148 | G 4049 | D 12 | EPS 0.001 | L -3374.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12149 | F 12149 | G 4049 | D 12 | EPS 0.001 | L -3374.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12150 | F 12150 | G 4049 | D 12 | EPS 0.001 | L -3374.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12150 | F 12150 | G 4050 | D 12 | EPS 0.001 | L -3375.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12151 | F 12151 | G 4050 | D 12 | EPS 0.001 | L -3375.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12152 | F 12152 | G 4050 | D 12 | EPS 0.001 | L -3375.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12153 | F 12153 | G 4050 | D 12 | EPS 0.001 | L -3375.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12153 | F 12153 | G 4051 | D 12 | EPS 0.001 | L -3376.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12154 | F 12154 | G 4051 | D 12 | EPS 0.001 | L -3376.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12155 | F 12155 | G 4051 | D 12 | EPS 0.001 | L -3376.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12156 | F 12156 | G 4051 | D 12 | EPS 0.001 | L -3376.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12156 | F 12156 | G 4052 | D 12 | EPS 0.001 | L -3377.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12157 | F 12157 | G 4052 | D 12 | EPS 0.001 | L -3377.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12158 | F 12158 | G 4052 | D 12 | EPS 0.001 | L -3377.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12159 | F 12159 | G 4052 | D 12 | EPS 0.001 | L -3377.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12159 | F 12159 | G 4053 | D 12 | EPS 0.001 | L -3378.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12160 | F 12160 | G 4053 | D 12 | EPS 0.001 | L -3378.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12161 | F 12161 | G 4053 | D 12 | EPS 0.001 | L -3378.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12162 | F 12162 | G 4053 | D 12 | EPS 0.001 | L -3378.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12162 | F 12162 | G 4054 | D 13 | EPS 0.001 | L -3379.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12163 | F 12163 | G 4054 | D 13 | EPS 0.001 | L -3379.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12164 | F 12164 | G 4054 | D 13 | EPS 0.001 | L -3379.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12165 | F 12165 | G 4054 | D 13 | EPS 0.001 | L -3379.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12165 | F 12165 | G 4055 | D 13 | EPS 0.001 | L -3380.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12166 | F 12166 | G 4055 | D 13 | EPS 0.001 | L -3380.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12167 | F 12167 | G 4055 | D 13 | EPS 0.001 | L -3380.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12168 | F 12168 | G 4055 | D 13 | EPS 0.001 | L -3380.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12168 | F 12168 | G 4056 | D 13 | EPS 0.001 | L -3381.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12169 | F 12169 | G 4056 | D 13 | EPS 0.001 | L -3381.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12170 | F 12170 | G 4056 | D 13 | EPS 0.001 | L -3381.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12171 | F 12171 | G 4056 | D 13 | EPS 0.001 | L -3381.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12171 | F 12171 | G 4057 | D 13 | EPS 0.001 | L -3382.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12172 | F 12172 | G 4057 | D 13 | EPS 0.001 | L -3382.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12173 | F 12173 | G 4057 | D 13 | EPS 0.001 | L -3382.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12174 | F 12174 | G 4057 | D 13 | EPS 0.001 | L -3382.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12174 | F 12174 | G 4058 | D 13 | EPS 0.001 | L -3383.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12175 | F 12175 | G 4058 | D 13 | EPS 0.001 | L -3383.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12176 | F 12176 | G 4058 | D 13 | EPS 0.001 | L -3383.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12177 | F 12177 | G 4058 | D 13 | EPS 0.001 | L -3383.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12177 | F 12177 | G 4059 | D 13 | EPS 0.001 | L -3384.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12178 | F 12178 | G 4059 | D 13 | EPS 0.001 | L -3384.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12179 | F 12179 | G 4059 | D 13 | EPS 0.001 | L -3384.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12180 | F 12180 | G 4059 | D 13 | EPS 0.001 | L -3384.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12180 | F 12180 | G 4060 | D 13 | EPS 0.001 | L -3385.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12181 | F 12181 | G 4060 | D 13 | EPS 0.001 | L -3385.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12182 | F 12182 | G 4060 | D 13 | EPS 0.001 | L -3385.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12183 | F 12183 | G 4060 | D 13 | EPS 0.001 | L -3385.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12183 | F 12183 | G 4061 | D 13 | EPS 0.001 | L -3386.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12184 | F 12184 | G 4061 | D 13 | EPS 0.001 | L -3386.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12185 | F 12185 | G 4061 | D 13 | EPS 0.001 | L -3386.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12186 | F 12186 | G 4061 | D 13 | EPS 0.001 | L -3386.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12186 | F 12186 | G 4062 | D 13 | EPS 0.001 | L -3387.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12187 | F 12187 | G 4062 | D 13 | EPS 0.001 | L -3387.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12188 | F 12188 | G 4062 | D 13 | EPS 0.001 | L -3387.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12189 | F 12189 | G 4062 | D 13 | EPS 0.001 | L -3387.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12189 | F 12189 | G 4063 | D 13 | EPS 0.001 | L -3388.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12190 | F 12190 | G 4063 | D 13 | EPS 0.001 | L -3388.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12191 | F 12191 | G 4063 | D 13 | EPS 0.001 | L -3388.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12192 | F 12192 | G 4063 | D 13 | EPS 0.001 | L -3388.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12192 | F 12192 | G 4064 | D 13 | EPS 0.001 | L -3389.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12193 | F 12193 | G 4064 | D 13 | EPS 0.001 | L -3389.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12194 | F 12194 | G 4064 | D 13 | EPS 0.001 | L -3389.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12195 | F 12195 | G 4064 | D 13 | EPS 0.001 | L -3389.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12195 | F 12195 | G 4065 | D 13 | EPS 0.001 | L -3390.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12196 | F 12196 | G 4065 | D 13 | EPS 0.001 | L -3390.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12197 | F 12197 | G 4065 | D 13 | EPS 0.001 | L -3390.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12198 | F 12198 | G 4065 | D 13 | EPS 0.001 | L -3390.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12198 | F 12198 | G 4066 | D 13 | EPS 0.001 | L -3391.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12199 | F 12199 | G 4066 | D 13 | EPS 0.001 | L -3391.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12200 | F 12200 | G 4066 | D 13 | EPS 0.001 | L -3391.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12201 | F 12201 | G 4066 | D 13 | EPS 0.001 | L -3391.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12201 | F 12201 | G 4067 | D 13 | EPS 0.001 | L -3392.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12202 | F 12202 | G 4067 | D 13 | EPS 0.001 | L -3392.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12203 | F 12203 | G 4067 | D 13 | EPS 0.001 | L -3392.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12204 | F 12204 | G 4067 | D 13 | EPS 0.001 | L -3392.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12204 | F 12204 | G 4068 | D 13 | EPS 0.001 | L -3393.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12205 | F 12205 | G 4068 | D 13 | EPS 0.001 | L -3393.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12206 | F 12206 | G 4068 | D 13 | EPS 0.001 | L -3393.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12207 | F 12207 | G 4068 | D 13 | EPS 0.001 | L -3393.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12207 | F 12207 | G 4069 | D 13 | EPS 0.001 | L -3394.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12208 | F 12208 | G 4069 | D 13 | EPS 0.001 | L -3394.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12209 | F 12209 | G 4069 | D 13 | EPS 0.001 | L -3394.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12210 | F 12210 | G 4069 | D 13 | EPS 0.001 | L -3394.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12210 | F 12210 | G 4070 | D 13 | EPS 0.001 | L -3395.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12211 | F 12211 | G 4070 | D 13 | EPS 0.001 | L -3395.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12212 | F 12212 | G 4070 | D 13 | EPS 0.001 | L -3395.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12213 | F 12213 | G 4070 | D 13 | EPS 0.001 | L -3395.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12213 | F 12213 | G 4071 | D 13 | EPS 0.001 | L -3396.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12214 | F 12214 | G 4071 | D 13 | EPS 0.001 | L -3396.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12215 | F 12215 | G 4071 | D 13 | EPS 0.001 | L -3396.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12216 | F 12216 | G 4071 | D 13 | EPS 0.001 | L -3396.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12216 | F 12216 | G 4072 | D 13 | EPS 0.001 | L -3397.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12217 | F 12217 | G 4072 | D 13 | EPS 0.001 | L -3397.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12218 | F 12218 | G 4072 | D 13 | EPS 0.001 | L -3397.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12219 | F 12219 | G 4072 | D 13 | EPS 0.001 | L -3397.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12219 | F 12219 | G 4073 | D 13 | EPS 0.001 | L -3398.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12220 | F 12220 | G 4073 | D 13 | EPS 0.001 | L -3398.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12221 | F 12221 | G 4073 | D 13 | EPS 0.001 | L -3398.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12222 | F 12222 | G 4073 | D 13 | EPS 0.001 | L -3398.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12222 | F 12222 | G 4074 | D 13 | EPS 0.001 | L -3399.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12223 | F 12223 | G 4074 | D 13 | EPS 0.001 | L -3399.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12224 | F 12224 | G 4074 | D 13 | EPS 0.001 | L -3399.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12225 | F 12225 | G 4074 | D 13 | EPS 0.001 | L -3399.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12225 | F 12225 | G 4075 | D 13 | EPS 0.001 | L -3400.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12226 | F 12226 | G 4075 | D 13 | EPS 0.001 | L -3400.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12227 | F 12227 | G 4075 | D 13 | EPS 0.001 | L -3400.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12228 | F 12228 | G 4075 | D 13 | EPS 0.001 | L -3400.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12228 | F 12228 | G 4076 | D 13 | EPS 0.001 | L -3401.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12229 | F 12229 | G 4076 | D 13 | EPS 0.001 | L -3401.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12230 | F 12230 | G 4076 | D 13 | EPS 0.001 | L -3401.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12231 | F 12231 | G 4076 | D 13 | EPS 0.001 | L -3401.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12231 | F 12231 | G 4077 | D 13 | EPS 0.001 | L -3402.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12232 | F 12232 | G 4077 | D 13 | EPS 0.001 | L -3402.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12233 | F 12233 | G 4077 | D 13 | EPS 0.001 | L -3402.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12234 | F 12234 | G 4077 | D 13 | EPS 0.001 | L -3402.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12234 | F 12234 | G 4078 | D 13 | EPS 0.001 | L -3403.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12235 | F 12235 | G 4078 | D 13 | EPS 0.001 | L -3403.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12236 | F 12236 | G 4078 | D 13 | EPS 0.001 | L -3403.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12237 | F 12237 | G 4078 | D 13 | EPS 0.001 | L -3403.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12237 | F 12237 | G 4079 | D 13 | EPS 0.001 | L -3404.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12238 | F 12238 | G 4079 | D 13 | EPS 0.001 | L -3404.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12239 | F 12239 | G 4079 | D 13 | EPS 0.001 | L -3404.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12240 | F 12240 | G 4079 | D 13 | EPS 0.001 | L -3404.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12240 | F 12240 | G 4080 | D 13 | EPS 0.001 | L -3405.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12241 | F 12241 | G 4080 | D 13 | EPS 0.001 | L -3405.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12242 | F 12242 | G 4080 | D 13 | EPS 0.001 | L -3405.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12243 | F 12243 | G 4080 | D 13 | EPS 0.001 | L -3405.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12243 | F 12243 | G 4081 | D 13 | EPS 0.001 | L -3406.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12244 | F 12244 | G 4081 | D 13 | EPS 0.001 | L -3406.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12245 | F 12245 | G 4081 | D 13 | EPS 0.001 | L -3406.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12246 | F 12246 | G 4081 | D 13 | EPS 0.001 | L -3406.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12246 | F 12246 | G 4082 | D 13 | EPS 0.001 | L -3407.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12247 | F 12247 | G 4082 | D 13 | EPS 0.001 | L -3407.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12248 | F 12248 | G 4082 | D 13 | EPS 0.001 | L -3407.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12249 | F 12249 | G 4082 | D 13 | EPS 0.001 | L -3407.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12249 | F 12249 | G 4083 | D 13 | EPS 0.001 | L -3408.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12250 | F 12250 | G 4083 | D 13 | EPS 0.001 | L -3408.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12251 | F 12251 | G 4083 | D 13 | EPS 0.001 | L -3408.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12252 | F 12252 | G 4083 | D 13 | EPS 0.001 | L -3408.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12252 | F 12252 | G 4084 | D 13 | EPS 0.001 | L -3409.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12253 | F 12253 | G 4084 | D 13 | EPS 0.001 | L -3409.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12254 | F 12254 | G 4084 | D 13 | EPS 0.001 | L -3409.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12255 | F 12255 | G 4084 | D 13 | EPS 0.001 | L -3409.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12255 | F 12255 | G 4085 | D 13 | EPS 0.001 | L -3410.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12256 | F 12256 | G 4085 | D 13 | EPS 0.001 | L -3410.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12257 | F 12257 | G 4085 | D 13 | EPS 0.001 | L -3410.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12258 | F 12258 | G 4085 | D 13 | EPS 0.001 | L -3410.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12258 | F 12258 | G 4086 | D 13 | EPS 0.001 | L -3411.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12259 | F 12259 | G 4086 | D 13 | EPS 0.001 | L -3411.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12260 | F 12260 | G 4086 | D 13 | EPS 0.001 | L -3411.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12261 | F 12261 | G 4086 | D 13 | EPS 0.001 | L -3411.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12261 | F 12261 | G 4087 | D 13 | EPS 0.001 | L -3412.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12262 | F 12262 | G 4087 | D 13 | EPS 0.001 | L -3412.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12263 | F 12263 | G 4087 | D 13 | EPS 0.001 | L -3412.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12264 | F 12264 | G 4087 | D 13 | EPS 0.001 | L -3412.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12264 | F 12264 | G 4088 | D 13 | EPS 0.001 | L -3413.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12265 | F 12265 | G 4088 | D 13 | EPS 0.001 | L -3413.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12266 | F 12266 | G 4088 | D 13 | EPS 0.001 | L -3413.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12267 | F 12267 | G 4088 | D 13 | EPS 0.001 | L -3413.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12267 | F 12267 | G 4089 | D 13 | EPS 0.001 | L -3414.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12268 | F 12268 | G 4089 | D 13 | EPS 0.001 | L -3414.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12269 | F 12269 | G 4089 | D 13 | EPS 0.001 | L -3414.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12270 | F 12270 | G 4089 | D 13 | EPS 0.001 | L -3414.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12270 | F 12270 | G 4090 | D 13 | EPS 0.001 | L -3415.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12271 | F 12271 | G 4090 | D 13 | EPS 0.001 | L -3415.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12272 | F 12272 | G 4090 | D 13 | EPS 0.001 | L -3415.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12273 | F 12273 | G 4090 | D 13 | EPS 0.001 | L -3415.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12273 | F 12273 | G 4091 | D 13 | EPS 0.001 | L -3416.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12274 | F 12274 | G 4091 | D 13 | EPS 0.001 | L -3416.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12275 | F 12275 | G 4091 | D 13 | EPS 0.001 | L -3416.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12276 | F 12276 | G 4091 | D 13 | EPS 0.001 | L -3416.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12276 | F 12276 | G 4092 | D 13 | EPS 0.001 | L -3417.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12277 | F 12277 | G 4092 | D 13 | EPS 0.001 | L -3417.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12278 | F 12278 | G 4092 | D 13 | EPS 0.001 | L -3417.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12279 | F 12279 | G 4092 | D 13 | EPS 0.001 | L -3417.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12279 | F 12279 | G 4093 | D 13 | EPS 0.001 | L -3418.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12280 | F 12280 | G 4093 | D 13 | EPS 0.001 | L -3418.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12281 | F 12281 | G 4093 | D 13 | EPS 0.001 | L -3418.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
U 12282 | F 12282 | G 4093 | D 13 | EPS 0.001 | L -3418.000 | R 675.000 | Avg L -1.000 | Avg R 0.000
