main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=450, eps_start=1.0, frames=1500, games=500, gamma=0.99, log_interval=1, lr=0.001, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.993 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 765 | F 765 | G 254 | D 0 | EPS 0.010 | L -10.800 | R 120.000 | Avg L -0.005 | Avg R 0.510
U 765 | F 765 | G 255 | D 0 | EPS 0.010 | L -11.315 | R 120.000 | Avg L -0.005 | Avg R 0.510
U 766 | F 766 | G 255 | D 0 | EPS 0.010 | L -11.315 | R 120.000 | Avg L -0.005 | Avg R 0.510
U 767 | F 767 | G 255 | D 0 | EPS 0.010 | L -11.315 | R 120.000 | Avg L -0.005 | Avg R 0.510
U 768 | F 768 | G 255 | D 0 | EPS 0.010 | L -11.315 | R 120.000 | Avg L -0.005 | Avg R 0.510
U 768 | F 768 | G 256 | D 0 | EPS 0.010 | L -10.830 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 769 | F 769 | G 256 | D 0 | EPS 0.010 | L -10.830 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 770 | F 770 | G 256 | D 0 | EPS 0.010 | L -10.830 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 771 | F 771 | G 256 | D 0 | EPS 0.010 | L -10.830 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 771 | F 771 | G 257 | D 0 | EPS 0.010 | L -11.345 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 772 | F 772 | G 257 | D 0 | EPS 0.010 | L -11.345 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 773 | F 773 | G 257 | D 0 | EPS 0.010 | L -11.345 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 774 | F 774 | G 257 | D 0 | EPS 0.010 | L -11.345 | R 121.000 | Avg L 0.005 | Avg R 0.520
U 774 | F 774 | G 258 | D 0 | EPS 0.010 | L -11.860 | R 121.000 | Avg L -0.005 | Avg R 0.510
U 775 | F 775 | G 258 | D 0 | EPS 0.010 | L -11.860 | R 121.000 | Avg L -0.005 | Avg R 0.510
U 776 | F 776 | G 258 | D 0 | EPS 0.010 | L -11.860 | R 121.000 | Avg L -0.005 | Avg R 0.510
U 777 | F 777 | G 258 | D 0 | EPS 0.010 | L -11.860 | R 121.000 | Avg L -0.005 | Avg R 0.510
U 777 | F 777 | G 259 | D 0 | EPS 0.010 | L -11.375 | R 122.000 | Avg L 0.005 | Avg R 0.520
U 778 | F 778 | G 259 | D 0 | EPS 0.010 | L -11.375 | R 122.000 | Avg L 0.005 | Avg R 0.520
U 779 | F 779 | G 259 | D 0 | EPS 0.010 | L -11.375 | R 122.000 | Avg L 0.005 | Avg R 0.520
U 780 | F 780 | G 259 | D 0 | EPS 0.010 | L -11.375 | R 122.000 | Avg L 0.005 | Avg R 0.520
U 780 | F 780 | G 260 | D 0 | EPS 0.010 | L -10.890 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 781 | F 781 | G 260 | D 0 | EPS 0.010 | L -10.890 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 782 | F 782 | G 260 | D 0 | EPS 0.010 | L -10.890 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 783 | F 783 | G 260 | D 0 | EPS 0.010 | L -10.890 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 783 | F 783 | G 261 | D 0 | EPS 0.010 | L -11.404 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 784 | F 784 | G 261 | D 0 | EPS 0.010 | L -11.404 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 785 | F 785 | G 261 | D 0 | EPS 0.010 | L -11.404 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 786 | F 786 | G 261 | D 0 | EPS 0.010 | L -11.404 | R 123.000 | Avg L 0.005 | Avg R 0.520
U 786 | F 786 | G 262 | D 0 | EPS 0.010 | L -10.920 | R 124.000 | Avg L 0.005 | Avg R 0.520
U 787 | F 787 | G 262 | D 0 | EPS 0.010 | L -10.920 | R 124.000 | Avg L 0.005 | Avg R 0.520
U 788 | F 788 | G 262 | D 0 | EPS 0.010 | L -10.920 | R 124.000 | Avg L 0.005 | Avg R 0.520
U 789 | F 789 | G 262 | D 0 | EPS 0.010 | L -10.920 | R 124.000 | Avg L 0.005 | Avg R 0.520
U 789 | F 789 | G 263 | D 0 | EPS 0.010 | L -10.435 | R 125.000 | Avg L 0.015 | Avg R 0.530
U 790 | F 790 | G 263 | D 0 | EPS 0.010 | L -10.435 | R 125.000 | Avg L 0.015 | Avg R 0.530
U 791 | F 791 | G 263 | D 0 | EPS 0.010 | L -10.435 | R 125.000 | Avg L 0.015 | Avg R 0.530
U 792 | F 792 | G 263 | D 0 | EPS 0.010 | L -10.435 | R 125.000 | Avg L 0.015 | Avg R 0.530
U 792 | F 792 | G 264 | D 0 | EPS 0.010 | L -9.950 | R 126.000 | Avg L 0.025 | Avg R 0.540
U 793 | F 793 | G 264 | D 0 | EPS 0.010 | L -9.950 | R 126.000 | Avg L 0.025 | Avg R 0.540
U 794 | F 794 | G 264 | D 0 | EPS 0.010 | L -9.950 | R 126.000 | Avg L 0.025 | Avg R 0.540
U 795 | F 795 | G 264 | D 0 | EPS 0.010 | L -9.950 | R 126.000 | Avg L 0.025 | Avg R 0.540
U 795 | F 795 | G 265 | D 0 | EPS 0.010 | L -9.465 | R 127.000 | Avg L 0.025 | Avg R 0.540
U 796 | F 796 | G 265 | D 0 | EPS 0.010 | L -9.465 | R 127.000 | Avg L 0.025 | Avg R 0.540
U 797 | F 797 | G 265 | D 0 | EPS 0.010 | L -9.465 | R 127.000 | Avg L 0.025 | Avg R 0.540
U 798 | F 798 | G 265 | D 0 | EPS 0.010 | L -9.465 | R 127.000 | Avg L 0.025 | Avg R 0.540
U 798 | F 798 | G 266 | D 0 | EPS 0.010 | L -8.980 | R 128.000 | Avg L 0.035 | Avg R 0.550
U 799 | F 799 | G 266 | D 0 | EPS 0.010 | L -8.980 | R 128.000 | Avg L 0.035 | Avg R 0.550
U 800 | F 800 | G 266 | D 0 | EPS 0.010 | L -8.980 | R 128.000 | Avg L 0.035 | Avg R 0.550
U 801 | F 801 | G 266 | D 0 | EPS 0.010 | L -8.980 | R 128.000 | Avg L 0.035 | Avg R 0.550
U 801 | F 801 | G 267 | D 0 | EPS 0.010 | L -8.495 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 802 | F 802 | G 267 | D 0 | EPS 0.010 | L -8.495 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 803 | F 803 | G 267 | D 0 | EPS 0.010 | L -8.495 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 804 | F 804 | G 267 | D 0 | EPS 0.010 | L -8.495 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 804 | F 804 | G 268 | D 0 | EPS 0.010 | L -9.010 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 805 | F 805 | G 268 | D 0 | EPS 0.010 | L -9.010 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 806 | F 806 | G 268 | D 0 | EPS 0.010 | L -9.010 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 807 | F 807 | G 268 | D 0 | EPS 0.010 | L -9.010 | R 129.000 | Avg L 0.045 | Avg R 0.560
U 807 | F 807 | G 269 | D 0 | EPS 0.010 | L -9.524 | R 129.000 | Avg L 0.035 | Avg R 0.550
U 808 | F 808 | G 269 | D 0 | EPS 0.010 | L -9.524 | R 129.000 | Avg L 0.035 | Avg R 0.550
U 809 | F 809 | G 269 | D 0 | EPS 0.010 | L -9.524 | R 129.000 | Avg L 0.035 | Avg R 0.550
U 810 | F 810 | G 269 | D 0 | EPS 0.010 | L -9.524 | R 129.000 | Avg L 0.035 | Avg R 0.550
U 810 | F 810 | G 270 | D 0 | EPS 0.010 | L -10.039 | R 129.000 | Avg L 0.025 | Avg R 0.540
U 811 | F 811 | G 270 | D 0 | EPS 0.010 | L -10.039 | R 129.000 | Avg L 0.025 | Avg R 0.540
U 812 | F 812 | G 270 | D 0 | EPS 0.010 | L -10.039 | R 129.000 | Avg L 0.025 | Avg R 0.540
U 813 | F 813 | G 270 | D 0 | EPS 0.010 | L -10.039 | R 129.000 | Avg L 0.025 | Avg R 0.540
U 813 | F 813 | G 271 | D 0 | EPS 0.010 | L -10.554 | R 129.000 | Avg L 0.015 | Avg R 0.530
U 814 | F 814 | G 271 | D 0 | EPS 0.010 | L -10.554 | R 129.000 | Avg L 0.015 | Avg R 0.530
U 815 | F 815 | G 271 | D 0 | EPS 0.010 | L -10.554 | R 129.000 | Avg L 0.015 | Avg R 0.530
U 816 | F 816 | G 271 | D 0 | EPS 0.010 | L -10.554 | R 129.000 | Avg L 0.015 | Avg R 0.530
U 816 | F 816 | G 272 | D 0 | EPS 0.010 | L -10.069 | R 130.000 | Avg L 0.025 | Avg R 0.540
U 817 | F 817 | G 272 | D 0 | EPS 0.010 | L -10.069 | R 130.000 | Avg L 0.025 | Avg R 0.540
U 818 | F 818 | G 272 | D 0 | EPS 0.010 | L -10.069 | R 130.000 | Avg L 0.025 | Avg R 0.540
U 819 | F 819 | G 272 | D 0 | EPS 0.010 | L -10.069 | R 130.000 | Avg L 0.025 | Avg R 0.540
U 819 | F 819 | G 273 | D 0 | EPS 0.010 | L -9.585 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 820 | F 820 | G 273 | D 0 | EPS 0.010 | L -9.585 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 821 | F 821 | G 273 | D 0 | EPS 0.010 | L -9.585 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 822 | F 822 | G 273 | D 0 | EPS 0.010 | L -9.585 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 822 | F 822 | G 274 | D 0 | EPS 0.010 | L -10.100 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 823 | F 823 | G 274 | D 0 | EPS 0.010 | L -10.100 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 824 | F 824 | G 274 | D 0 | EPS 0.010 | L -10.100 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 825 | F 825 | G 274 | D 0 | EPS 0.010 | L -10.100 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 825 | F 825 | G 275 | D 0 | EPS 0.010 | L -10.614 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 826 | F 826 | G 275 | D 0 | EPS 0.010 | L -10.614 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 827 | F 827 | G 275 | D 0 | EPS 0.010 | L -10.614 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 828 | F 828 | G 275 | D 0 | EPS 0.010 | L -10.614 | R 131.000 | Avg L 0.035 | Avg R 0.550
U 828 | F 828 | G 276 | D 0 | EPS 0.010 | L -10.130 | R 132.000 | Avg L 0.045 | Avg R 0.560
U 829 | F 829 | G 276 | D 0 | EPS 0.010 | L -10.130 | R 132.000 | Avg L 0.045 | Avg R 0.560
U 830 | F 830 | G 276 | D 0 | EPS 0.010 | L -10.130 | R 132.000 | Avg L 0.045 | Avg R 0.560
U 831 | F 831 | G 276 | D 0 | EPS 0.010 | L -10.130 | R 132.000 | Avg L 0.045 | Avg R 0.560
U 831 | F 831 | G 277 | D 0 | EPS 0.010 | L -10.644 | R 132.000 | Avg L 0.035 | Avg R 0.550
U 832 | F 832 | G 277 | D 0 | EPS 0.010 | L -10.644 | R 132.000 | Avg L 0.035 | Avg R 0.550
U 833 | F 833 | G 277 | D 0 | EPS 0.010 | L -10.644 | R 132.000 | Avg L 0.035 | Avg R 0.550
U 834 | F 834 | G 277 | D 0 | EPS 0.010 | L -10.644 | R 132.000 | Avg L 0.035 | Avg R 0.550
U 834 | F 834 | G 278 | D 0 | EPS 0.010 | L -11.159 | R 132.000 | Avg L 0.025 | Avg R 0.540
U 835 | F 835 | G 278 | D 0 | EPS 0.010 | L -11.159 | R 132.000 | Avg L 0.025 | Avg R 0.540
U 836 | F 836 | G 278 | D 0 | EPS 0.010 | L -11.159 | R 132.000 | Avg L 0.025 | Avg R 0.540
U 837 | F 837 | G 278 | D 0 | EPS 0.010 | L -11.159 | R 132.000 | Avg L 0.025 | Avg R 0.540
U 837 | F 837 | G 279 | D 0 | EPS 0.010 | L -10.702 | R 133.000 | Avg L 0.025 | Avg R 0.540
U 838 | F 838 | G 279 | D 0 | EPS 0.010 | L -10.702 | R 133.000 | Avg L 0.025 | Avg R 0.540
U 839 | F 839 | G 279 | D 0 | EPS 0.010 | L -10.702 | R 133.000 | Avg L 0.025 | Avg R 0.540
U 840 | F 840 | G 279 | D 0 | EPS 0.010 | L -10.702 | R 133.000 | Avg L 0.025 | Avg R 0.540
U 840 | F 840 | G 280 | D 0 | EPS 0.010 | L -11.216 | R 133.000 | Avg L 0.015 | Avg R 0.530
U 841 | F 841 | G 280 | D 0 | EPS 0.010 | L -11.216 | R 133.000 | Avg L 0.015 | Avg R 0.530
U 842 | F 842 | G 280 | D 0 | EPS 0.010 | L -11.216 | R 133.000 | Avg L 0.015 | Avg R 0.530
U 843 | F 843 | G 280 | D 0 | EPS 0.010 | L -11.216 | R 133.000 | Avg L 0.015 | Avg R 0.530
U 843 | F 843 | G 281 | D 0 | EPS 0.010 | L -11.731 | R 133.000 | Avg L 0.005 | Avg R 0.520
U 844 | F 844 | G 281 | D 0 | EPS 0.010 | L -11.731 | R 133.000 | Avg L 0.005 | Avg R 0.520
U 845 | F 845 | G 281 | D 0 | EPS 0.010 | L -11.731 | R 133.000 | Avg L 0.005 | Avg R 0.520
U 846 | F 846 | G 281 | D 0 | EPS 0.010 | L -11.731 | R 133.000 | Avg L 0.005 | Avg R 0.520
U 846 | F 846 | G 282 | D 0 | EPS 0.010 | L -11.246 | R 134.000 | Avg L 0.005 | Avg R 0.520
U 847 | F 847 | G 282 | D 0 | EPS 0.010 | L -11.246 | R 134.000 | Avg L 0.005 | Avg R 0.520
U 848 | F 848 | G 282 | D 0 | EPS 0.010 | L -11.246 | R 134.000 | Avg L 0.005 | Avg R 0.520
U 849 | F 849 | G 282 | D 0 | EPS 0.010 | L -11.246 | R 134.000 | Avg L 0.005 | Avg R 0.520
U 849 | F 849 | G 283 | D 0 | EPS 0.010 | L -11.761 | R 134.000 | Avg L -0.005 | Avg R 0.510
U 850 | F 850 | G 283 | D 0 | EPS 0.010 | L -11.761 | R 134.000 | Avg L -0.005 | Avg R 0.510
U 851 | F 851 | G 283 | D 0 | EPS 0.010 | L -11.761 | R 134.000 | Avg L -0.005 | Avg R 0.510
U 852 | F 852 | G 283 | D 0 | EPS 0.010 | L -11.761 | R 134.000 | Avg L -0.005 | Avg R 0.510
U 852 | F 852 | G 284 | D 0 | EPS 0.010 | L -11.277 | R 135.000 | Avg L 0.005 | Avg R 0.520
U 853 | F 853 | G 284 | D 0 | EPS 0.010 | L -11.277 | R 135.000 | Avg L 0.005 | Avg R 0.520
U 854 | F 854 | G 284 | D 0 | EPS 0.010 | L -11.277 | R 135.000 | Avg L 0.005 | Avg R 0.520
U 855 | F 855 | G 284 | D 0 | EPS 0.010 | L -11.277 | R 135.000 | Avg L 0.005 | Avg R 0.520
U 855 | F 855 | G 285 | D 0 | EPS 0.010 | L -10.792 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 856 | F 856 | G 285 | D 0 | EPS 0.010 | L -10.792 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 857 | F 857 | G 285 | D 0 | EPS 0.010 | L -10.792 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 858 | F 858 | G 285 | D 0 | EPS 0.010 | L -10.792 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 858 | F 858 | G 286 | D 0 | EPS 0.010 | L -11.307 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 859 | F 859 | G 286 | D 0 | EPS 0.010 | L -11.307 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 860 | F 860 | G 286 | D 0 | EPS 0.010 | L -11.307 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 861 | F 861 | G 286 | D 0 | EPS 0.010 | L -11.307 | R 136.000 | Avg L 0.015 | Avg R 0.530
U 861 | F 861 | G 287 | D 0 | EPS 0.010 | L -10.822 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 862 | F 862 | G 287 | D 0 | EPS 0.010 | L -10.822 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 863 | F 863 | G 287 | D 0 | EPS 0.010 | L -10.822 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 864 | F 864 | G 287 | D 0 | EPS 0.010 | L -10.822 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 864 | F 864 | G 288 | D 0 | EPS 0.010 | L -11.337 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 865 | F 865 | G 288 | D 0 | EPS 0.010 | L -11.337 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 866 | F 866 | G 288 | D 0 | EPS 0.010 | L -11.337 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 867 | F 867 | G 288 | D 0 | EPS 0.010 | L -11.337 | R 137.000 | Avg L 0.025 | Avg R 0.540
U 867 | F 867 | G 289 | D 0 | EPS 0.010 | L -10.852 | R 138.000 | Avg L 0.025 | Avg R 0.540
U 868 | F 868 | G 289 | D 0 | EPS 0.010 | L -10.852 | R 138.000 | Avg L 0.025 | Avg R 0.540
U 869 | F 869 | G 289 | D 0 | EPS 0.010 | L -10.852 | R 138.000 | Avg L 0.025 | Avg R 0.540
U 870 | F 870 | G 289 | D 0 | EPS 0.010 | L -10.852 | R 138.000 | Avg L 0.025 | Avg R 0.540
U 870 | F 870 | G 290 | D 0 | EPS 0.010 | L -10.368 | R 139.000 | Avg L 0.035 | Avg R 0.550
U 871 | F 871 | G 290 | D 0 | EPS 0.010 | L -10.368 | R 139.000 | Avg L 0.035 | Avg R 0.550
U 872 | F 872 | G 290 | D 0 | EPS 0.010 | L -10.368 | R 139.000 | Avg L 0.035 | Avg R 0.550
U 873 | F 873 | G 290 | D 0 | EPS 0.010 | L -10.368 | R 139.000 | Avg L 0.035 | Avg R 0.550
U 873 | F 873 | G 291 | D 0 | EPS 0.010 | L -10.883 | R 139.000 | Avg L 0.025 | Avg R 0.540
U 874 | F 874 | G 291 | D 0 | EPS 0.010 | L -10.883 | R 139.000 | Avg L 0.025 | Avg R 0.540
U 875 | F 875 | G 291 | D 0 | EPS 0.010 | L -10.883 | R 139.000 | Avg L 0.025 | Avg R 0.540
U 876 | F 876 | G 291 | D 0 | EPS 0.010 | L -10.883 | R 139.000 | Avg L 0.025 | Avg R 0.540
U 876 | F 876 | G 292 | D 0 | EPS 0.010 | L -10.398 | R 140.000 | Avg L 0.025 | Avg R 0.540
U 877 | F 877 | G 292 | D 0 | EPS 0.010 | L -10.398 | R 140.000 | Avg L 0.025 | Avg R 0.540
U 878 | F 878 | G 292 | D 0 | EPS 0.010 | L -10.398 | R 140.000 | Avg L 0.025 | Avg R 0.540
U 879 | F 879 | G 292 | D 0 | EPS 0.010 | L -10.398 | R 140.000 | Avg L 0.025 | Avg R 0.540
U 879 | F 879 | G 293 | D 0 | EPS 0.010 | L -9.914 | R 141.000 | Avg L 0.035 | Avg R 0.550
U 880 | F 880 | G 293 | D 0 | EPS 0.010 | L -9.914 | R 141.000 | Avg L 0.035 | Avg R 0.550
U 881 | F 881 | G 293 | D 0 | EPS 0.010 | L -9.914 | R 141.000 | Avg L 0.035 | Avg R 0.550
U 882 | F 882 | G 293 | D 0 | EPS 0.010 | L -9.914 | R 141.000 | Avg L 0.035 | Avg R 0.550
U 882 | F 882 | G 294 | D 0 | EPS 0.010 | L -9.429 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 883 | F 883 | G 294 | D 0 | EPS 0.010 | L -9.429 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 884 | F 884 | G 294 | D 0 | EPS 0.010 | L -9.429 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 885 | F 885 | G 294 | D 0 | EPS 0.010 | L -9.429 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 885 | F 885 | G 295 | D 0 | EPS 0.010 | L -9.944 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 886 | F 886 | G 295 | D 0 | EPS 0.010 | L -9.944 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 887 | F 887 | G 295 | D 0 | EPS 0.010 | L -9.944 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 888 | F 888 | G 295 | D 0 | EPS 0.010 | L -9.944 | R 142.000 | Avg L 0.035 | Avg R 0.550
U 888 | F 888 | G 296 | D 0 | EPS 0.010 | L -9.459 | R 143.000 | Avg L 0.035 | Avg R 0.550
U 889 | F 889 | G 296 | D 0 | EPS 0.010 | L -9.459 | R 143.000 | Avg L 0.035 | Avg R 0.550
U 890 | F 890 | G 296 | D 0 | EPS 0.010 | L -9.459 | R 143.000 | Avg L 0.035 | Avg R 0.550
U 891 | F 891 | G 296 | D 0 | EPS 0.010 | L -9.459 | R 143.000 | Avg L 0.035 | Avg R 0.550
U 891 | F 891 | G 297 | D 0 | EPS 0.010 | L -8.975 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 892 | F 892 | G 297 | D 0 | EPS 0.010 | L -8.975 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 893 | F 893 | G 297 | D 0 | EPS 0.010 | L -8.975 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 894 | F 894 | G 297 | D 0 | EPS 0.010 | L -8.975 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 894 | F 894 | G 298 | D 0 | EPS 0.010 | L -9.490 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 895 | F 895 | G 298 | D 0 | EPS 0.010 | L -9.490 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 896 | F 896 | G 298 | D 0 | EPS 0.010 | L -9.490 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 897 | F 897 | G 298 | D 0 | EPS 0.010 | L -9.490 | R 144.000 | Avg L 0.035 | Avg R 0.550
U 897 | F 897 | G 299 | D 0 | EPS 0.010 | L -10.005 | R 144.000 | Avg L 0.025 | Avg R 0.540
U 898 | F 898 | G 299 | D 0 | EPS 0.010 | L -10.005 | R 144.000 | Avg L 0.025 | Avg R 0.540
U 899 | F 899 | G 299 | D 0 | EPS 0.010 | L -10.005 | R 144.000 | Avg L 0.025 | Avg R 0.540
U 900 | F 900 | G 299 | D 0 | EPS 0.010 | L -10.005 | R 144.000 | Avg L 0.025 | Avg R 0.540
U 900 | F 900 | G 300 | D 0 | EPS 0.010 | L -9.520 | R 145.000 | Avg L 0.025 | Avg R 0.540
U 901 | F 901 | G 300 | D 0 | EPS 0.010 | L -9.520 | R 145.000 | Avg L 0.025 | Avg R 0.540
U 902 | F 902 | G 300 | D 0 | EPS 0.010 | L -9.520 | R 145.000 | Avg L 0.025 | Avg R 0.540
U 903 | F 903 | G 300 | D 0 | EPS 0.010 | L -9.520 | R 145.000 | Avg L 0.025 | Avg R 0.540
U 903 | F 903 | G 301 | D 0 | EPS 0.010 | L -10.035 | R 145.000 | Avg L 0.015 | Avg R 0.530
U 904 | F 904 | G 301 | D 0 | EPS 0.010 | L -10.035 | R 145.000 | Avg L 0.015 | Avg R 0.530
U 905 | F 905 | G 301 | D 0 | EPS 0.010 | L -10.035 | R 145.000 | Avg L 0.015 | Avg R 0.530
U 906 | F 906 | G 301 | D 0 | EPS 0.010 | L -10.035 | R 145.000 | Avg L 0.015 | Avg R 0.530
U 906 | F 906 | G 302 | D 0 | EPS 0.010 | L -9.551 | R 146.000 | Avg L 0.015 | Avg R 0.530
U 907 | F 907 | G 302 | D 0 | EPS 0.010 | L -9.551 | R 146.000 | Avg L 0.015 | Avg R 0.530
U 908 | F 908 | G 302 | D 0 | EPS 0.010 | L -9.551 | R 146.000 | Avg L 0.015 | Avg R 0.530
U 909 | F 909 | G 302 | D 0 | EPS 0.010 | L -9.551 | R 146.000 | Avg L 0.015 | Avg R 0.530
U 909 | F 909 | G 303 | D 0 | EPS 0.010 | L -9.066 | R 147.000 | Avg L 0.015 | Avg R 0.530
U 910 | F 910 | G 303 | D 0 | EPS 0.010 | L -9.066 | R 147.000 | Avg L 0.015 | Avg R 0.530
U 911 | F 911 | G 303 | D 0 | EPS 0.010 | L -9.066 | R 147.000 | Avg L 0.015 | Avg R 0.530
U 912 | F 912 | G 303 | D 0 | EPS 0.010 | L -9.066 | R 147.000 | Avg L 0.015 | Avg R 0.530
U 912 | F 912 | G 304 | D 0 | EPS 0.010 | L -8.582 | R 148.000 | Avg L 0.015 | Avg R 0.530
U 913 | F 913 | G 304 | D 0 | EPS 0.010 | L -8.582 | R 148.000 | Avg L 0.015 | Avg R 0.530
U 914 | F 914 | G 304 | D 0 | EPS 0.010 | L -8.582 | R 148.000 | Avg L 0.015 | Avg R 0.530
U 915 | F 915 | G 304 | D 0 | EPS 0.010 | L -8.582 | R 148.000 | Avg L 0.015 | Avg R 0.530
U 915 | F 915 | G 305 | D 0 | EPS 0.010 | L -8.098 | R 149.000 | Avg L 0.015 | Avg R 0.530
U 916 | F 916 | G 305 | D 0 | EPS 0.010 | L -8.098 | R 149.000 | Avg L 0.015 | Avg R 0.530
U 917 | F 917 | G 305 | D 0 | EPS 0.010 | L -8.098 | R 149.000 | Avg L 0.015 | Avg R 0.530
U 918 | F 918 | G 305 | D 0 | EPS 0.010 | L -8.098 | R 149.000 | Avg L 0.015 | Avg R 0.530
U 918 | F 918 | G 306 | D 0 | EPS 0.010 | L -8.613 | R 149.000 | Avg L 0.005 | Avg R 0.520
U 919 | F 919 | G 306 | D 0 | EPS 0.010 | L -8.613 | R 149.000 | Avg L 0.005 | Avg R 0.520
U 920 | F 920 | G 306 | D 0 | EPS 0.010 | L -8.613 | R 149.000 | Avg L 0.005 | Avg R 0.520
U 921 | F 921 | G 306 | D 0 | EPS 0.010 | L -8.613 | R 149.000 | Avg L 0.005 | Avg R 0.520
U 921 | F 921 | G 307 | D 0 | EPS 0.010 | L -8.129 | R 150.000 | Avg L 0.005 | Avg R 0.520
U 922 | F 922 | G 307 | D 0 | EPS 0.010 | L -8.129 | R 150.000 | Avg L 0.005 | Avg R 0.520
U 923 | F 923 | G 307 | D 0 | EPS 0.010 | L -8.129 | R 150.000 | Avg L 0.005 | Avg R 0.520
U 924 | F 924 | G 307 | D 0 | EPS 0.010 | L -8.129 | R 150.000 | Avg L 0.005 | Avg R 0.520
U 924 | F 924 | G 308 | D 0 | EPS 0.010 | L -7.644 | R 151.000 | Avg L 0.015 | Avg R 0.530
U 925 | F 925 | G 308 | D 0 | EPS 0.010 | L -7.644 | R 151.000 | Avg L 0.015 | Avg R 0.530
U 926 | F 926 | G 308 | D 0 | EPS 0.010 | L -7.644 | R 151.000 | Avg L 0.015 | Avg R 0.530
U 927 | F 927 | G 308 | D 0 | EPS 0.010 | L -7.644 | R 151.000 | Avg L 0.015 | Avg R 0.530
U 927 | F 927 | G 309 | D 0 | EPS 0.010 | L -7.160 | R 152.000 | Avg L 0.015 | Avg R 0.530
U 928 | F 928 | G 309 | D 0 | EPS 0.010 | L -7.160 | R 152.000 | Avg L 0.015 | Avg R 0.530
U 929 | F 929 | G 309 | D 0 | EPS 0.010 | L -7.160 | R 152.000 | Avg L 0.015 | Avg R 0.530
U 930 | F 930 | G 309 | D 0 | EPS 0.010 | L -7.160 | R 152.000 | Avg L 0.015 | Avg R 0.530
U 930 | F 930 | G 310 | D 0 | EPS 0.010 | L -7.675 | R 152.000 | Avg L 0.015 | Avg R 0.530
